claim_id,policy_age_days,claim_amount,previous_claims,incident_severity,police_report,witness_present,policy_holder_age,policy_tenure_years,vehicle_age,fraud
CLM_003860,615,903.29,0,Minor,0,1,66,3.8,2.6,0
CLM_003861,30,10261.87542748059,6,Minor,0,0,57,4.7,3.7,1
CLM_003862,170,2342.94,0,Minor,0,1,32,1.5,2.7,0
CLM_003863,7,2915.1104925132195,4,Moderate,0,0,49,3.5,6.0,1
CLM_003864,40,5664.33,0,Moderate,0,0,61,1.5,7.4,0
CLM_003865,159,39521.97,0,Moderate,0,0,31,0.5,3.1,0
CLM_003866,194,34852.66,0,Minor,0,1,46,1.5,2.8,0
CLM_003867,411,166.64,0,Severe,1,0,39,2.4,6.1,0
CLM_003868,391,7084.1,1,Severe,0,0,27,0.1,4.1,0
CLM_003869,26,2282.36,0,Minor,0,0,47,3.2,10.2,0
CLM_003870,183,3762.1,0,Minor,0,1,51,4.1,3.3,0
CLM_003871,73,1640.2,0,Minor,0,0,45,5.9,4.3,0
CLM_003872,62,3555.97,0,Minor,0,0,32,0.3,0.7,0
CLM_003873,20,10409.74320092973,3,Moderate,0,0,76,0.0,9.0,1
CLM_003874,15,1250.84,1,Minor,0,1,37,0.2,2.7,0
CLM_003875,198,777.01,2,Moderate,1,0,53,7.7,6.3,0
CLM_003876,6,3584.945352720244,4,Minor,0,1,57,4.4,2.8,1
CLM_003877,771,4236.06,1,Severe,1,1,7,5.4,0.0,0
CLM_003878,297,7320.94,1,Minor,0,1,57,2.2,2.6,0
CLM_003879,96,10721.68,1,Moderate,0,0,45,2.2,0.8,0
CLM_003880,42,3472.058541263016,2,Minor,0,0,41,1.1,2.5,1
CLM_003881,479,4563.14,0,Minor,0,1,43,5.5,1.9,0
CLM_003882,1158,12629.04,0,Severe,0,0,53,5.3,1.1,0
CLM_003883,90,17126.67,0,Moderate,1,0,10,1.5,0.7,0
CLM_003884,793,2729.16,0,Minor,0,0,45,1.2,6.5,0
CLM_003885,11,5736.586569356217,1,Moderate,0,1,51,4.0,7.0,1
CLM_003886,905,3970.66,2,Moderate,1,0,77,0.1,1.5,0
CLM_003887,368,531.36,0,Moderate,0,0,24,5.9,3.4,0
CLM_003888,17,3753.1932834160216,4,Moderate,0,1,51,1.8,3.1,1
CLM_003889,188,9107.74,1,Severe,0,0,37,1.7,2.2,0
CLM_003890,509,7808.13,0,Minor,1,1,52,3.3,1.6,0
CLM_003891,276,1987.43,1,Minor,1,0,57,3.1,1.0,0
CLM_003892,42,9819.764671705323,5,Minor,0,1,33,0.9,10.3,1
CLM_003893,204,865.26,2,Severe,0,0,74,8.6,9.0,0
CLM_003894,479,8563.28,0,Total Loss,0,1,64,12.9,2.7,0
CLM_003895,635,2652.53,0,Severe,1,1,56,2.2,6.4,0
CLM_003896,32,3208.357023287818,1,Severe,0,1,39,2.5,3.4,1
CLM_003897,653,1732.66,0,Total Loss,0,1,36,2.4,0.4,0
CLM_003898,283,2712.59,0,Moderate,0,0,51,2.0,8.6,0
CLM_003899,679,1522.61,1,Severe,0,1,39,8.7,1.2,0
CLM_003900,15,15126.878198180406,2,Total Loss,0,1,37,0.8,6.1,1
CLM_003901,2,2996.749715257704,9,Minor,0,1,73,0.3,3.7,1
CLM_003902,900,32514.65,0,Moderate,0,1,53,8.0,5.9,0
CLM_003903,105,26844.49,0,Severe,0,0,57,0.7,3.2,0
CLM_003904,678,782.65,0,Total Loss,0,1,73,4.1,6.1,0
CLM_003905,241,3309.51,0,Severe,0,0,46,0.7,0.2,0
CLM_003906,263,1123.29,0,Severe,0,1,35,9.7,0.2,0
CLM_003907,134,1826.27,1,Total Loss,1,0,28,4.7,11.3,0
CLM_003908,76,141254.39749785178,1,Moderate,1,0,65,7.5,6.9,1
CLM_003909,143,1879.28,0,Minor,0,1,39,9.0,8.8,0
CLM_003910,14,5117.08,1,Minor,0,1,0,0.3,3.0,0
CLM_003911,115,6714.21,0,Moderate,0,1,5,1.7,3.1,0
CLM_003912,2,664.51,0,Moderate,0,1,22,3.1,3.8,0
CLM_003913,1399,826.63,0,Moderate,0,1,39,4.9,1.4,0
CLM_003914,1231,488.32,0,Moderate,0,1,41,0.8,6.6,0
CLM_003915,183,789.22,0,Total Loss,0,0,52,7.4,8.8,0
CLM_003916,475,41.47,0,Minor,1,1,27,0.7,11.9,0
CLM_003917,154,6747.14,1,Severe,0,1,48,6.0,3.6,0
CLM_003918,405,64944.66,1,Total Loss,0,1,58,2.2,2.7,0
CLM_003919,597,3720.94,0,Moderate,0,1,42,2.2,8.9,0
CLM_003920,0,985.3076749167224,3,Moderate,0,0,38,1.4,7.0,1
CLM_003921,186,1136.64,0,Severe,0,0,32,0.3,10.1,0
CLM_003922,558,1497.7,0,Severe,0,1,62,1.3,5.3,0
CLM_003923,112,647.83,0,Minor,0,0,24,1.7,10.7,0
CLM_003924,1693,10832.15,2,Minor,0,1,68,2.0,0.5,0
CLM_003925,9,10050.62,0,Minor,1,0,44,4.0,5.7,0
CLM_003926,337,526.8,1,Minor,1,1,29,1.3,0.5,0
CLM_003927,393,8845.12,1,Minor,0,1,57,1.6,6.9,0
CLM_003928,425,29443.22,0,Minor,1,1,52,7.1,5.0,0
CLM_003929,46,51732.28,1,Moderate,0,0,51,4.2,0.1,0
CLM_003930,39,372496.9241552712,1,Total Loss,0,0,55,0.1,4.6,1
CLM_003931,72,770.48,0,Moderate,1,1,47,5.0,0.8,0
CLM_003932,355,206144.08,0,Total Loss,0,1,51,13.8,0.8,0
CLM_003933,91,1752.31,1,Severe,0,0,65,8.4,0.8,0
CLM_003934,87,3251.391539697207,3,Severe,0,0,48,5.4,3.3,1
CLM_003935,288,4868.83,0,Moderate,0,0,57,3.0,0.6,0
CLM_003936,197,1245.02,1,Minor,0,1,12,1.0,0.7,0
CLM_003937,63,5423.88,0,Severe,0,1,49,3.2,1.5,0
CLM_003938,68,411.53,0,Total Loss,1,1,82,3.6,0.0,0
CLM_003939,197,2083.64,1,Moderate,1,0,18,1.0,1.6,0
CLM_003940,516,20503.96,1,Minor,0,0,75,0.9,4.8,0
CLM_003941,833,2736.43,1,Severe,1,1,55,1.5,4.6,0
CLM_003942,32,3686.36,0,Minor,1,0,19,3.1,17.5,0
CLM_003943,182,6080.78,2,Minor,0,0,45,1.0,0.6,0
CLM_003944,38,17257.33,0,Severe,1,0,51,2.4,10.0,0
CLM_003945,6,248.93,0,Moderate,0,0,58,6.9,2.5,0
CLM_003946,395,7163.73,0,Moderate,0,0,38,1.0,2.4,0
CLM_003947,336,1993.79,0,Total Loss,0,0,55,10.1,2.1,0
CLM_003948,64,3827.46,0,Moderate,0,0,65,1.9,0.7,0
CLM_003949,97,14616.78,0,Moderate,0,0,58,0.3,3.3,0
CLM_003950,10,852.2586724539474,3,Minor,0,1,62,0.2,7.7,1
CLM_003951,657,652.65,0,Minor,0,0,38,1.2,10.4,0
CLM_003952,1341,163.51,0,Severe,0,0,55,0.9,16.5,0
CLM_003953,53,1308.01,0,Moderate,0,0,79,5.6,7.7,0
CLM_003954,96,21930.83,0,Minor,1,0,28,4.0,4.9,0
CLM_003955,740,2487.71,1,Minor,1,1,51,6.5,3.4,0
CLM_003956,2,712.6252527133361,3,Moderate,0,1,28,2.7,10.4,1
CLM_003957,198,1438.68,1,Moderate,0,1,63,1.7,6.7,0
CLM_003958,18,319.96,1,Moderate,1,0,15,0.9,0.9,0
CLM_003959,8,1585.1274338112003,3,Moderate,0,0,36,2.6,5.7,1
CLM_003960,311,5341.32,0,Minor,0,0,79,2.9,2.8,0
CLM_003961,182,512.44,0,Moderate,0,1,37,1.5,4.5,0
CLM_003962,10,15818.75,0,Total Loss,0,1,44,8.3,11.4,0
CLM_003963,319,2679.32,0,Minor,1,0,63,3.1,5.3,0
CLM_003964,4,3389.35,0,Moderate,0,0,42,5.5,14.0,0
CLM_003965,565,1963.41,1,Moderate,0,0,14,2.9,10.1,0
CLM_003966,133,9502.13,0,Severe,1,0,28,1.1,0.7,0
CLM_003967,14,9650.26,0,Minor,0,1,64,4.0,0.1,0
CLM_003968,323,4927.47,0,Total Loss,1,0,67,0.8,2.4,0
CLM_003969,185,6954.77,0,Moderate,1,1,14,2.7,10.0,0
CLM_003970,1329,2168.66,1,Severe,0,0,30,1.5,1.3,0
CLM_003971,286,6723.1,0,Minor,0,0,34,0.5,5.9,0
CLM_003972,117,1795.76,0,Severe,0,0,39,1.6,3.2,0
CLM_003973,451,2990.95,0,Severe,0,1,31,1.1,6.9,0
CLM_003974,115,1974.43,0,Minor,0,0,46,0.4,0.9,0
CLM_003975,856,1501.43,1,Minor,0,0,36,5.2,1.4,0
CLM_003976,171,1060.33,0,Moderate,1,1,38,2.1,1.4,0
CLM_003977,291,6012.13,1,Minor,1,0,28,1.3,4.0,0
CLM_003978,18,21288.21,1,Severe,1,0,56,2.1,1.7,0
CLM_003979,202,17268.74,0,Minor,0,0,24,4.2,8.3,0
CLM_003980,651,452.66,1,Minor,0,1,50,0.1,2.1,0
CLM_003981,597,20615.63,1,Moderate,0,0,60,2.4,5.4,0
CLM_003982,92,1849.67,1,Minor,0,1,74,2.0,14.8,0
CLM_003983,93,7340.04,1,Total Loss,1,0,52,6.7,4.7,0
CLM_003984,620,765.61,1,Severe,1,0,48,2.4,1.4,0
CLM_003985,972,3688.48,0,Moderate,0,1,19,0.4,8.9,0
CLM_003986,36,4772.31,0,Severe,1,1,67,1.5,0.1,0
CLM_003987,218,321.53,0,Severe,0,1,47,2.9,1.5,0
CLM_003988,150,7423.46,1,Minor,0,0,49,0.1,2.5,0
CLM_003989,746,22446.78,0,Severe,0,0,50,6.5,1.1,0
CLM_003990,31,2293.94,1,Minor,0,1,46,0.2,4.6,0
CLM_003991,86,22931.17,0,Moderate,1,0,45,0.1,4.1,0
CLM_003992,509,2242.75,0,Moderate,1,0,39,0.0,2.6,0
CLM_003993,19,10661.31,0,Severe,0,0,55,3.5,1.7,0
CLM_003994,247,106.93,1,Minor,0,0,22,1.8,2.8,0
CLM_003995,213,112214.41,0,Minor,0,0,22,0.3,1.7,0
CLM_003996,148,28090.52,1,Moderate,1,1,32,5.8,1.3,0
CLM_003997,183,1945.09,1,Minor,1,1,63,0.7,2.2,0
CLM_003998,275,154.76,0,Severe,1,1,51,1.2,4.6,0
CLM_003999,64,4591.87,0,Moderate,1,1,35,0.6,5.2,0
CLM_004000,309,341.76,0,Minor,0,0,32,7.8,1.8,0
CLM_004001,597,5809.68,1,Minor,0,0,43,4.3,14.7,0
CLM_004002,521,5526.71,0,Moderate,0,0,51,3.9,1.5,0
CLM_004003,60,726.25,1,Moderate,0,1,65,0.1,6.2,0
CLM_004004,58,16017.71,0,Minor,1,0,75,2.2,0.4,0
CLM_004005,11,15116.008960430601,3,Minor,0,0,43,2.6,5.5,1
CLM_004006,18,23135.86208359442,3,Minor,0,0,78,1.4,3.1,1
CLM_004007,191,3020.83,0,Minor,0,0,46,1.2,4.2,0
CLM_004008,415,356.64,1,Moderate,0,0,49,5.7,1.0,0
CLM_004009,21,12923.57,1,Severe,0,0,59,0.1,2.8,0
CLM_004010,12,1987.12,0,Moderate,0,1,61,2.9,7.3,0
CLM_004011,181,370.68,0,Severe,0,0,68,1.5,7.3,0
CLM_004012,436,22653.26,0,Minor,1,1,25,3.3,1.4,0
CLM_004013,78,69502.03,1,Moderate,0,0,46,0.7,2.2,0
CLM_004014,374,2802.11,1,Moderate,0,1,63,0.8,0.0,0
CLM_004015,22,138600.1609508696,1,Moderate,0,0,28,2.7,0.5,1
CLM_004016,792,3418.55,1,Moderate,1,1,16,11.7,0.7,0
CLM_004017,38,3239.299364858094,3,Severe,0,0,22,11.0,1.7,1
CLM_004018,128,1157.84,0,Moderate,0,1,43,0.9,7.1,0
CLM_004019,95,34739.19,1,Minor,1,1,75,0.3,3.6,0
CLM_004020,193,924.99,1,Moderate,0,0,22,2.7,7.9,0
CLM_004021,100,8981.34,0,Severe,0,0,27,1.6,7.0,0
CLM_004022,407,1288.53,0,Total Loss,0,0,37,4.3,4.4,0
CLM_004023,638,1494.49,0,Moderate,0,0,30,2.3,3.5,0
CLM_004024,408,13979.88,0,Moderate,0,0,27,2.1,13.4,0
CLM_004025,634,1685.71,1,Moderate,1,1,14,3.1,4.2,0
CLM_004026,184,1624.26,0,Severe,1,0,37,0.4,3.3,0
CLM_004027,62,16304.67,0,Total Loss,0,1,74,3.4,10.2,0
CLM_004028,69,66939.94949672277,3,Severe,1,1,53,2.0,0.4,1
CLM_004029,18,12973.902944669171,4,Moderate,1,1,62,5.1,5.3,1
CLM_004030,406,1116.38,2,Minor,0,0,35,0.4,0.6,0
CLM_004031,115,1385.88,0,Severe,0,0,32,1.1,8.6,0
CLM_004032,30,3360.59,0,Severe,0,0,52,9.0,7.9,0
CLM_004033,1789,4824.18,0,Severe,1,0,46,2.4,3.5,0
CLM_004034,61,677.36,1,Minor,1,0,44,7.9,5.4,0
CLM_004035,1627,8818.06,1,Moderate,0,1,70,3.5,7.4,0
CLM_004036,1381,3388.93,0,Minor,0,1,32,7.8,3.3,0
CLM_004037,576,227.34,1,Severe,0,0,30,1.1,11.8,0
CLM_004038,393,739.97,1,Minor,0,0,57,0.3,2.9,0
CLM_004039,41,3082.454405716675,0,Moderate,0,0,55,4.9,11.1,1
CLM_004040,733,2672.35,0,Minor,0,1,29,4.9,4.4,0
CLM_004041,124,50712.02,0,Minor,0,1,46,2.9,2.8,0
CLM_004042,230,4260.99,1,Moderate,1,0,18,2.6,0.0,0
CLM_004043,4,1772.79499990229,3,Minor,0,0,49,7.4,1.8,1
CLM_004044,193,4150.34,1,Moderate,1,0,37,0.6,10.1,0
CLM_004045,203,1757.89,2,Total Loss,0,0,41,2.9,2.8,0
CLM_004046,11,11826.17077981253,3,Total Loss,1,0,27,0.2,2.7,1
CLM_004047,303,7121.34,1,Minor,0,1,62,0.5,3.4,0
CLM_004048,693,18285.18,1,Severe,0,0,48,1.7,1.7,0
CLM_004049,82,2874.32,2,Minor,0,1,59,5.2,3.4,0
CLM_004050,994,34837.19,0,Total Loss,0,0,43,4.0,2.4,0
CLM_004051,426,11638.04,1,Severe,0,1,62,11.0,12.0,0
CLM_004052,632,1031.57,1,Minor,1,1,16,0.1,4.2,0
CLM_004053,296,82025.34,0,Moderate,1,0,45,1.4,9.0,0
CLM_004054,551,4868.26,0,Minor,0,1,62,0.5,5.8,0
CLM_004055,3,2386.0432427560463,2,Severe,0,0,15,0.1,1.2,1
CLM_004056,622,35573.97,0,Moderate,0,0,46,0.9,10.1,0
CLM_004057,35,130972.23557337835,3,Moderate,0,0,53,0.8,0.5,1
CLM_004058,71,6580.823552878951,1,Moderate,0,0,39,1.6,3.0,1
CLM_004059,1760,1400.42,0,Total Loss,0,0,59,0.5,1.4,0
CLM_004060,127,2301.78,0,Total Loss,0,1,60,2.0,3.9,0
CLM_004061,86,8708.87,1,Moderate,1,0,35,7.6,1.8,0
CLM_004062,529,20267.72,0,Severe,0,0,39,4.1,6.4,0
CLM_004063,106,7014.47,0,Severe,0,1,27,5.5,13.8,0
CLM_004064,732,3472.34,1,Severe,0,1,49,4.9,6.2,0
CLM_004065,39,28198.32,0,Minor,1,0,48,1.5,2.2,0
CLM_004066,49,1864.49,0,Minor,0,0,45,3.7,4.6,0
CLM_004067,1412,13993.93,1,Minor,1,0,46,4.2,11.0,0
CLM_004068,408,1935.08,0,Moderate,0,0,32,0.7,1.6,0
CLM_004069,684,5690.39,0,Minor,0,1,23,5.9,0.6,0
CLM_004070,143,2514.06,0,Moderate,0,0,51,1.8,0.7,0
CLM_004071,411,2741.39,1,Moderate,1,0,42,0.0,3.4,0
CLM_004072,329,1692.43,2,Moderate,0,1,29,3.1,6.6,0
CLM_004073,337,22410.41,0,Moderate,0,1,34,3.4,5.4,0
CLM_004074,418,992.88,0,Minor,0,0,58,2.4,3.0,0
CLM_004075,312,982.06,0,Severe,0,1,57,0.7,6.5,0
CLM_004076,204,71789.27,0,Total Loss,1,1,54,2.0,5.0,0
CLM_004077,117,12923.1,0,Moderate,0,0,44,1.5,4.9,0
CLM_004078,534,83.29,0,Severe,1,1,34,11.0,1.1,0
CLM_004079,93,1276.8,1,Minor,1,0,64,5.2,1.9,0
CLM_004080,430,196.77,2,Severe,0,1,40,4.3,2.1,0
CLM_004081,96,716.2,0,Minor,1,1,49,0.6,8.3,0
CLM_004082,358,26.9,0,Moderate,0,0,32,1.2,7.5,0
CLM_004083,501,2427.25,0,Minor,0,1,41,1.4,1.5,0
CLM_004084,90,537.59,0,Moderate,0,1,5,2.0,0.3,0
CLM_004085,22,3261.22,0,Minor,1,1,35,0.1,7.3,0
CLM_004086,51,260.43,0,Moderate,0,1,22,2.7,2.6,0
CLM_004087,339,3375.73,1,Minor,0,0,48,1.3,1.2,0
CLM_004088,691,1599.79,0,Severe,1,1,36,2.5,0.6,0
CLM_004089,16,28365.52,0,Moderate,1,1,40,0.0,0.1,0
CLM_004090,483,24761.25,0,Minor,0,1,76,1.2,2.8,0
CLM_004091,152,9681.95,0,Minor,0,1,29,4.4,2.1,0
CLM_004092,237,1826.36,1,Severe,0,0,46,2.1,6.0,0
CLM_004093,964,58575.43,0,Minor,0,0,48,4.7,18.8,0
CLM_004094,147,290.16,0,Moderate,0,1,30,3.6,1.2,0
CLM_004095,228,363.09,0,Moderate,0,1,61,5.8,1.4,0
CLM_004096,5,2628.91,0,Minor,0,0,69,0.0,2.1,0
CLM_004097,31,87645.64,1,Minor,1,0,62,0.9,3.1,0
CLM_004098,109,2200.61,0,Moderate,0,1,30,2.4,6.0,0
CLM_004099,10,2264.55,1,Minor,0,1,34,8.5,2.2,0
CLM_004100,364,342.8,0,Minor,0,1,14,3.4,0.6,0
CLM_004101,202,12318.95,1,Minor,0,0,42,1.8,6.6,0
CLM_004102,65,25617.857254506154,2,Minor,0,1,43,0.4,7.9,1
CLM_004103,70,9736.26,0,Minor,0,1,56,2.0,1.4,0
CLM_004104,128,1159.99,0,Total Loss,0,1,71,1.7,0.7,0
CLM_004105,397,1032.71,0,Moderate,0,1,26,4.5,3.8,0
CLM_004106,1226,428.51,0,Severe,0,0,47,1.6,1.2,0
CLM_004107,18,3380.6,0,Minor,0,1,41,1.2,2.3,0
CLM_004108,806,589.57,2,Minor,0,1,42,0.3,7.5,0
CLM_004109,313,509.73,0,Severe,0,0,68,0.1,1.2,0
CLM_004110,302,1578.87,2,Moderate,0,1,46,1.7,8.2,0
CLM_004111,253,1431.2,1,Minor,0,1,53,1.3,5.6,0
CLM_004112,26,1330.13,0,Moderate,1,1,52,2.4,1.2,0
CLM_004113,34,6000.91,0,Moderate,0,0,48,3.7,3.7,0
CLM_004114,335,3356.22,3,Severe,1,0,33,0.1,4.8,0
CLM_004115,11,3019.0299695287667,3,Minor,0,0,73,2.1,1.1,1
CLM_004116,909,3922.64,0,Moderate,1,0,44,5.9,0.8,0
CLM_004117,190,673.65,0,Severe,0,0,52,1.8,3.8,0
CLM_004118,56,3490.91,0,Total Loss,1,0,48,2.2,5.9,0
CLM_004119,457,3736.5,0,Severe,1,0,13,2.0,3.1,0
CLM_004120,126,312.76,0,Minor,0,1,29,1.5,0.4,0
CLM_004121,272,13273.71,1,Severe,0,0,46,0.4,13.0,0
CLM_004122,436,794.61,0,Severe,1,0,32,0.4,5.9,0
CLM_004123,841,3413.4,1,Severe,0,0,51,0.6,4.9,0
CLM_004124,573,17096.3,1,Severe,0,0,31,4.7,5.2,0
CLM_004125,411,11950.34,0,Total Loss,1,1,45,1.0,2.5,0
CLM_004126,415,3138.5,1,Minor,0,0,19,8.9,20.8,0
CLM_004127,1064,1730.65,1,Minor,0,1,57,5.0,0.7,0
CLM_004128,128,12348.23,0,Severe,0,1,51,3.5,6.7,0
CLM_004129,0,8201.25,0,Minor,0,0,52,3.8,2.7,0
CLM_004130,115,1179.04,0,Minor,1,0,43,0.1,10.6,0
CLM_004131,89,904.75,2,Moderate,0,0,34,2.5,6.3,0
CLM_004132,395,133.15,0,Severe,1,0,68,8.5,4.1,0
CLM_004133,366,3755.77,1,Minor,0,0,69,0.1,13.9,0
CLM_004134,328,2633.2,0,Moderate,0,1,43,1.0,12.2,0
CLM_004135,5,16387.71,0,Minor,0,0,36,0.2,0.3,0
CLM_004136,476,5108.1,0,Minor,0,0,19,2.5,1.1,0
CLM_004137,142,22056.08,1,Minor,1,0,48,0.4,5.6,0
CLM_004138,399,1047.28,0,Minor,0,1,34,2.0,12.7,0
CLM_004139,296,16435.94,2,Severe,1,0,37,3.8,2.8,0
CLM_004140,8,3683.1158185702243,3,Severe,1,0,59,0.5,0.2,1
CLM_004141,9,23459.299562317272,2,Severe,0,1,30,4.2,5.2,1
CLM_004142,36,334.24,0,Minor,0,0,73,0.2,1.1,0
CLM_004143,650,4241.63,3,Moderate,1,0,29,0.5,4.0,0
CLM_004144,10,228.28482146878574,5,Minor,0,0,14,1.0,2.4,1
CLM_004145,382,1996.79,0,Minor,0,1,35,4.8,4.1,0
CLM_004146,39,5770.6,1,Moderate,0,0,50,5.7,13.5,0
CLM_004147,187,1364.51,1,Severe,0,0,47,0.7,3.3,0
CLM_004148,2,1155.8790361262243,4,Minor,0,1,47,0.3,0.2,1
CLM_004149,552,10606.03,0,Minor,0,0,40,5.7,4.3,0
CLM_004150,45,2552.44,1,Total Loss,1,1,37,3.1,2.0,0
CLM_004151,0,1430.31,0,Moderate,0,0,26,0.5,7.5,0
CLM_004152,454,3174.3,0,Total Loss,0,0,46,2.4,3.2,0
CLM_004153,160,155593.75,0,Total Loss,0,1,60,6.2,6.8,0
CLM_004154,107,16818.83,2,Moderate,0,1,45,0.2,12.0,0
CLM_004155,4,17049.23,0,Minor,0,0,33,0.3,2.2,0
CLM_004156,283,5729.13,0,Severe,1,1,47,1.0,22.7,0
CLM_004157,695,3826.58,2,Minor,1,1,66,3.2,0.8,0
CLM_004158,1153,81.93,1,Minor,0,0,41,0.6,5.2,0
CLM_004159,304,1076.56,0,Severe,0,1,26,5.1,0.2,0
CLM_004160,263,1449.74,1,Moderate,1,0,48,4.2,1.2,0
CLM_004161,32,179.05,1,Minor,1,0,53,2.5,5.0,0
CLM_004162,4,1031.32002745569,3,Moderate,0,0,58,0.4,0.2,1
CLM_004163,174,152.74,1,Severe,0,1,55,13.3,0.5,0
CLM_004164,341,2814.43,0,Minor,1,0,47,2.0,1.7,0
CLM_004165,179,10179.68,0,Minor,0,1,32,1.8,4.3,0
CLM_004166,100,15680.32,1,Minor,0,0,30,16.3,0.1,0
CLM_004167,36,5553.46,0,Minor,1,0,39,6.0,3.3,0
CLM_004168,138,702.68,0,Severe,1,1,54,1.8,4.9,0
CLM_004169,37,164.33,1,Severe,0,1,35,1.6,2.6,0
CLM_004170,71,213.73,0,Moderate,0,0,37,0.3,0.4,0
CLM_004171,1594,444.31,0,Minor,0,0,31,7.8,4.7,0
CLM_004172,214,785.81,1,Minor,1,1,68,5.6,4.7,0
CLM_004173,7,6374.208858693821,1,Minor,1,0,41,1.1,3.5,1
CLM_004174,0,1719.759021132638,3,Minor,0,1,55,4.2,5.9,1
CLM_004175,1977,4956.54,0,Minor,0,1,68,4.3,1.2,0
CLM_004176,319,2103.99,1,Moderate,0,1,30,0.8,5.7,0
CLM_004177,610,3028.49,1,Minor,0,1,56,2.9,0.9,0
CLM_004178,144,16487.8,0,Severe,0,1,43,0.9,2.5,0
CLM_004179,133,507.58,1,Severe,0,0,66,4.7,0.3,0
CLM_004180,188,5586.21,0,Moderate,0,0,33,0.5,8.5,0
CLM_004181,407,2919.13,0,Minor,0,0,48,3.3,3.9,0
CLM_004182,418,1807.63,2,Severe,1,0,54,1.2,17.7,0
CLM_004183,138,11247.31,1,Total Loss,0,1,34,0.1,14.3,0
CLM_004184,1,23334.778366472256,0,Minor,0,0,41,0.4,32.7,1
CLM_004185,365,720.73,0,Severe,0,1,42,3.2,0.5,0
CLM_004186,50,2268.24,0,Severe,1,1,61,0.8,4.7,0
CLM_004187,315,4545.16,0,Moderate,0,1,78,3.0,2.6,0
CLM_004188,35,3436.0564527539955,3,Minor,0,0,68,1.6,3.8,1
CLM_004189,440,7169.08,0,Moderate,0,1,66,3.5,1.8,0
CLM_004190,511,4545.02,0,Moderate,0,0,-17,2.0,0.2,0
CLM_004191,752,46576.06,0,Moderate,0,1,46,1.1,6.2,0
CLM_004192,28,624.2134402365477,1,Total Loss,0,0,45,0.5,16.9,1
CLM_004193,87,6735.970799300647,4,Severe,1,1,57,1.3,3.8,1
CLM_004194,352,762.99,1,Minor,0,0,23,3.0,2.0,0
CLM_004195,75,7377.29,0,Moderate,0,0,55,4.0,13.9,0
CLM_004196,9,263.55,0,Moderate,0,0,13,0.5,2.3,0
CLM_004197,122,5011.39,1,Minor,1,1,60,3.3,12.3,0
CLM_004198,213,1158.55,0,Minor,0,1,20,0.6,9.7,0
CLM_004199,350,991.04,1,Total Loss,0,0,63,0.8,3.8,0
CLM_004200,692,340.44,1,Moderate,1,0,62,2.3,5.6,0
CLM_004201,79,1483.84,0,Minor,0,0,39,1.0,6.0,0
CLM_004202,48,15165.08,1,Minor,1,0,51,3.3,5.1,0
CLM_004203,1208,2870.43,1,Moderate,0,0,44,9.4,0.9,0
CLM_004204,41,7642.81,1,Moderate,0,0,22,0.5,5.9,0
CLM_004205,15,78876.54987760162,2,Minor,0,1,53,2.5,0.0,1
CLM_004206,321,4427.69,1,Moderate,0,0,62,7.7,6.2,0
CLM_004207,284,1289.23,0,Minor,1,1,40,0.6,4.0,0
CLM_004208,17,10056.540159835786,1,Minor,0,0,54,1.4,1.5,1
CLM_004209,21,1317.58,0,Moderate,0,1,31,0.4,8.1,0
CLM_004210,40,1398.79,0,Minor,0,1,58,3.1,2.6,0
CLM_004211,2,475.0575775630536,5,Severe,0,0,45,3.3,3.3,1
CLM_004212,286,11960.76,0,Minor,1,0,44,3.3,0.1,0
CLM_004213,97,1670.7,0,Moderate,0,0,52,2.3,2.6,0
CLM_004214,4,7834.531393096657,2,Minor,0,0,67,4.1,0.9,1
CLM_004215,626,630.21,2,Minor,1,0,52,0.1,1.6,0
CLM_004216,15,5732.58,1,Severe,0,0,28,9.5,1.5,0
CLM_004217,251,950.6,1,Moderate,1,0,34,0.8,0.2,0
CLM_004218,426,2410.13,0,Severe,0,0,43,0.4,3.1,0
CLM_004219,35,19159.256430001522,2,Moderate,0,0,52,8.5,3.7,1
CLM_004220,134,9760.89,1,Moderate,0,0,27,5.3,4.2,0
CLM_004221,347,2884.06,1,Severe,0,0,50,4.3,3.1,0
CLM_004222,832,210.15,1,Moderate,1,1,58,0.3,10.2,0
CLM_004223,606,265459.05,1,Moderate,0,1,37,4.9,0.2,0
CLM_004224,319,40896.04,0,Severe,0,1,74,2.8,4.8,0
CLM_004225,478,8813.26,3,Total Loss,0,0,33,3.9,10.1,0
CLM_004226,8,2521.078440935334,2,Minor,1,0,48,11.5,0.2,1
CLM_004227,44,4822.096038908728,2,Moderate,1,0,13,0.6,3.4,1
CLM_004228,229,1319.32,0,Minor,1,0,40,2.1,4.4,0
CLM_004229,76,19846.52,0,Minor,0,1,42,4.2,1.1,0
CLM_004230,441,4419.38,0,Moderate,1,0,38,1.7,1.5,0
CLM_004231,36,2589.279960382542,4,Severe,0,1,33,0.2,7.7,1
CLM_004232,162,1471.25,0,Moderate,0,1,37,0.4,4.2,0
CLM_004233,884,16023.03,0,Severe,0,1,54,2.8,1.9,0
CLM_004234,41,79729.94227985412,4,Minor,1,0,16,1.0,7.2,1
CLM_004235,138,29510.38,1,Moderate,1,0,17,0.4,6.9,0
CLM_004236,21,9279.36,1,Total Loss,0,0,37,1.2,2.1,0
CLM_004237,530,2040.73,0,Minor,0,0,43,0.7,3.4,0
